game_urn,player_urn,seq_idx,event_date_time,game_time,winning_team,player,team_urn,team,champion,level,alive,health,current_gold,total_gold,gold_per_second,pos_x,pos_y,minions_killed,neutral_minions_killed,neutral_minions_killed_your_jungle,neutral_minions_killed_enemy_jungle,champs_killed,deaths,assists,wards_placed,wards_killed,vision_score,total_damage_dealt_champions,total_damage_taken,item_1_id,item_2_id,item_3_id,item_4_id,item_5_id,item_6_id,item_7_id
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,69,6/14/2023 9:13 PM,14804,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,570,0,500,20,13962,14220,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,70,6/14/2023 9:13 PM,14971,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,690,0,500,0,644,712,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,70,6/14/2023 9:13 PM,14971,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,0,500,0,654,625,0,0,0,0,0,0,0,0,0,0,0,0,1103,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,70,6/14/2023 9:13 PM,14971,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,358,681,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,70,6/14/2023 9:13 PM,14971,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,710,0,500,0,731,491,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,70,6/14/2023 9:13 PM,14971,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,0,500,20,762,552,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,70,6/14/2023 9:13 PM,14971,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,13926,14326,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,70,6/14/2023 9:13 PM,14971,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,500,500,0,14014,14148,0,0,0,0,0,0,0,0,0,0,0,0,1102,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,70,6/14/2023 9:13 PM,14971,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,14154,14046,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,70,6/14/2023 9:13 PM,14971,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,0,500,0,14172,14106,0,0,0,0,0,0,0,0,0,0,0,0,1036,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,70,6/14/2023 9:13 PM,14971,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,570,0,500,20,13962,14220,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,71,6/14/2023 9:13 PM,15004,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,690,0,500,0,644,712,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,71,6/14/2023 9:13 PM,15004,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,0,500,0,680,680,0,0,0,0,0,0,0,0,0,0,0,0,1103,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,71,6/14/2023 9:13 PM,15004,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,584,750,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,71,6/14/2023 9:13 PM,15004,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,710,0,500,0,774,458,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,71,6/14/2023 9:13 PM,15004,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,0,500,20,762,552,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,71,6/14/2023 9:13 PM,15004,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,13926,14326,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,71,6/14/2023 9:13 PM,15004,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,0,500,0,14014,14148,0,0,0,0,0,0,0,0,0,0,0,0,1102,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,71,6/14/2023 9:13 PM,15004,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,14154,14046,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,71,6/14/2023 9:13 PM,15004,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,0,500,0,14217,14019,0,0,0,0,0,0,0,0,0,0,0,0,1036,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,71,6/14/2023 9:13 PM,15004,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,570,0,500,20,13962,14220,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,72,6/14/2023 9:13 PM,16003,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,690,0,500,0,832,1168,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,72,6/14/2023 9:13 PM,16003,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,0,500,0,969,1216,0,0,0,0,0,0,0,0,0,0,0,0,1103,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,72,6/14/2023 9:13 PM,16003,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,877,1266,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,72,6/14/2023 9:13 PM,16003,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,710,0,500,0,1312,561,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,72,6/14/2023 9:13 PM,16003,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,0,500,20,1309,633,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,72,6/14/2023 9:13 PM,16003,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,13384,14205,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,72,6/14/2023 9:13 PM,16003,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,0,500,0,13819,14059,0,0,0,0,0,0,0,0,0,0,0,0,1102,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,72,6/14/2023 9:13 PM,16003,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,13877,13562,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,72,6/14/2023 9:13 PM,16003,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,0,500,0,13968,13473,0,0,0,0,0,0,0,0,0,0,0,0,1036,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,72,6/14/2023 9:13 PM,16003,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,570,0,500,20,13628,13900,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,73,6/14/2023 9:13 PM,17005,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,690,0,500,0,1072,1766,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,73,6/14/2023 9:13 PM,17005,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,0,500,0,1220,1829,0,0,0,0,0,0,0,0,0,0,0,0,1103,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,73,6/14/2023 9:13 PM,17005,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,1208,1847,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,73,6/14/2023 9:13 PM,17005,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,710,0,500,0,1934,853,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,73,6/14/2023 9:13 PM,17005,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,0,500,20,1971,748,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,73,6/14/2023 9:13 PM,17005,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,12693,14113,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,73,6/14/2023 9:13 PM,17005,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,0,500,0,13216,13675,0,0,0,0,0,0,0,0,0,0,0,0,1102,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,73,6/14/2023 9:13 PM,17005,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,13539,12979,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,73,6/14/2023 9:13 PM,17005,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,0,500,0,13625,12871,0,0,0,0,0,0,0,0,0,0,0,0,1036,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,73,6/14/2023 9:13 PM,17005,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,570,0,500,20,13622,13241,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,74,6/14/2023 9:13 PM,18001,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,690,0,500,0,1376,2363,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,74,6/14/2023 9:13 PM,18001,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,0,500,0,1600,2373,0,0,0,0,0,0,0,0,0,0,0,0,1103,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,74,6/14/2023 9:13 PM,18001,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,1543,2384,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,74,6/14/2023 9:13 PM,18001,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,710,0,500,0,2545,1135,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,74,6/14/2023 9:13 PM,18001,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,0,500,20,2638,813,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,74,6/14/2023 9:13 PM,18001,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,12017,14045,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,74,6/14/2023 9:13 PM,18001,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,0,500,0,12673,13321,0,0,0,0,0,0,0,0,0,0,0,0,1102,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,74,6/14/2023 9:13 PM,18001,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,12955,12756,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,74,6/14/2023 9:13 PM,18001,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,0,500,0,13207,12341,0,0,0,0,0,0,0,0,0,0,0,0,1036,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,74,6/14/2023 9:13 PM,18001,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,570,0,500,20,13302,12652,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,75,6/14/2023 9:13 PM,19002,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,690,0,500,0,1702,3003,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,75,6/14/2023 9:13 PM,19002,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,0,500,0,2114,2851,0,0,0,0,0,0,0,0,0,0,0,0,1103,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,75,6/14/2023 9:13 PM,19002,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,2042,2788,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,75,6/14/2023 9:13 PM,19002,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,710,0,500,0,3192,1447,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,75,6/14/2023 9:13 PM,19002,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,0,500,20,3353,882,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,75,6/14/2023 9:13 PM,19002,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,11297,13957,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,75,6/14/2023 9:13 PM,19002,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,0,500,0,12042,12922,0,0,0,0,0,0,0,0,0,0,0,0,1102,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,75,6/14/2023 9:13 PM,19002,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,12497,12250,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,75,6/14/2023 9:13 PM,19002,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,0,500,0,12922,11675,0,0,0,0,0,0,0,0,0,0,0,0,1036,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,75,6/14/2023 9:13 PM,19002,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,570,0,500,20,12821,12185,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,76,6/14/2023 9:13 PM,20000,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,690,0,500,0,2012,3611,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,76,6/14/2023 9:13 PM,20000,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,0,500,0,2615,3305,0,0,0,0,0,0,0,0,0,0,0,0,1103,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,76,6/14/2023 9:13 PM,20000,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,2631,3134,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,76,6/14/2023 9:13 PM,20000,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,710,0,500,0,3870,1492,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,76,6/14/2023 9:13 PM,20000,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,0,500,20,3823,1362,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,76,6/14/2023 9:13 PM,20000,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,10611,13877,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,76,6/14/2023 9:13 PM,20000,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,0,500,0,11408,12601,0,0,0,0,0,0,0,0,0,0,0,0,1102,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,76,6/14/2023 9:13 PM,20000,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,12043,11769,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,76,6/14/2023 9:13 PM,20000,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,0,500,0,12649,11071,0,0,0,0,0,0,0,0,0,0,0,0,1036,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,76,6/14/2023 9:13 PM,20000,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,570,0,500,20,12408,11625,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,77,6/14/2023 9:13 PM,21000,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,690,0,500,0,2320,4218,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,77,6/14/2023 9:13 PM,21000,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,0,500,0,3113,3759,0,0,0,0,0,0,0,0,0,0,0,0,1103,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,77,6/14/2023 9:13 PM,21000,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,3200,3423,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,77,6/14/2023 9:13 PM,21000,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,710,0,500,0,4551,1529,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,77,6/14/2023 9:13 PM,21000,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,0,500,20,4208,1927,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,77,6/14/2023 9:13 PM,21000,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,9927,13798,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,77,6/14/2023 9:13 PM,21000,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,0,500,0,10793,12310,0,0,0,0,0,0,0,0,0,0,0,0,1102,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,77,6/14/2023 9:13 PM,21000,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,11556,11292,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,77,6/14/2023 9:13 PM,21000,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,0,500,0,12354,10450,0,0,0,0,0,0,0,0,0,0,0,0,1036,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,77,6/14/2023 9:13 PM,21000,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,570,0,500,20,11950,11105,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,78,6/14/2023 9:13 PM,22030,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,690,0,500,0,2570,4862,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,78,6/14/2023 9:13 PM,22030,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,0,500,0,3614,4245,0,0,0,0,0,0,0,0,0,0,0,0,1103,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,78,6/14/2023 9:13 PM,22030,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,3845,3626,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,78,6/14/2023 9:13 PM,22030,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,710,0,500,0,5256,1566,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,78,6/14/2023 9:13 PM,22030,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,0,500,20,4607,2510,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
